date,fav,id,rt,text,url
21/11/2011 11:10:13 , ,138559832327327744 , ,"Buenos días!todos a mirar vuestros teléfonos, que estarán rebosando de llamadas ofreciéndoos trabajo... ",twitter.com/Rocigaot/status/138559832327327744 
21/11/2011 1:32:46 , ,138414512712851456 , ,"@puchoboedo si, as veces é complicado marcar a liña entre a deformación profesional e o masoquismo... :) ",twitter.com/Rocigaot/status/138414512712851456 
21/11/2011 1:21:28 , ,138411672510537729 , ,"@puchoboedo obligada non que estou no paro, é o peor do tema: se currase estaría cabreada por pringar un domingo e aquí me tes de gratis :P ",twitter.com/Rocigaot/status/138411672510537729 
21/11/2011 1:16:39 , ,138410456690860032 , ,"@puchoboedo e ti actuaste con sensatez e fixeches desconexión de internet, non como algúns masoquistas mataos (servidora, mesmamente) ",twitter.com/Rocigaot/status/138410456690860032 
21/11/2011 0:27:43 , ,138398142856040448 , ,"Corregido: voy a poner seriesyonkis, que es eso o ponerme a destilar vodka casero con patatas de bote y alcohol del botiquín... ",twitter.com/Rocigaot/status/138398142856040448 
20/11/2011 23:27:23 , ,138382960092123136 , ,"@CaminoAna non é mal sitio, ademáis as gasolineras teñen xeos para os cubatas... ",twitter.com/Rocigaot/status/138382960092123136 
20/11/2011 23:21:14 , ,138381411156631552 , ,"@CaminoAna @ariasnatalia @Ch4_13 @DePunteirolo Definitivamente, sí. Poñede sitio e hora, que ahí estarei (síntoo, fígado, eche o que hai) ",twitter.com/Rocigaot/status/138381411156631552 
20/11/2011 23:07:39 , ,138377995231571969 , ,"@Ch4_13 @CaminoAna certo, non me acordaba! de feito, me extraña que non me sonara o movil xa... ",twitter.com/Rocigaot/status/138377995231571969 
20/11/2011 23:07:05 , ,138377850926546945 , ,"@CaminoAna @DePunteirolo @ariasnatalia a min que me saquen o apéndice directamente, que non vale pa nada e non me vaia a dar guerra logo... ",twitter.com/Rocigaot/status/138377850926546945 
20/11/2011 23:02:13 , ,138376628983177216 , ,"@CaminoAna na,xa dixo @iescolar que dixo o mesmo o día das municipais, é coma cando eu digo que mañá me poño a dieta... ",twitter.com/Rocigaot/status/138376628983177216 
20/11/2011 22:59:09 , ,138375854173585408 , ,"Rajoy acaba de decir que España va a estar a la cabeza de Europa, o estoy en shock postraumático y tengo alucinaciones? ",twitter.com/Rocigaot/status/138375854173585408 
20/11/2011 22:57:01 , ,138375317013282816 , ,@Ika80Bcn no descartes que la cante el público... ,twitter.com/Rocigaot/status/138375317013282816 
20/11/2011 22:53:36 , ,138374459118731264 , ,"Definitivamente, para facebook necesito hacerme el cartel de 'sarcasmo' a la de ya... ",twitter.com/Rocigaot/status/138374459118731264 
20/11/2011 22:52:10 , ,138374098425356288 ,1 ,La música del DJ de Génova es tan penosa que en comparación la sintonía del PP casi parece un temazo... ,twitter.com/Rocigaot/status/138374098425356288 
20/11/2011 22:50:06 , ,138373577291464706 , ,"@ariasnatalia aun falta un poquito por escrutar, igual quedan 'casi' igual, pero aumento espectacular de votantes como que no... ",twitter.com/Rocigaot/status/138373577291464706 
20/11/2011 22:47:22 , ,138372891497594880 , ,"En medio de tanta celebración y música de Carlinhos Brown, el PP podría recordar que ha obtenido menos votos que en 2008... ",twitter.com/Rocigaot/status/138372891497594880 
20/11/2011 22:35:06 , ,138369803885883392 , ,"@ariasnatalia @DePunteirolo @CaminoAna ahí tes razón, e cando tes a razón haicha que dar... ",twitter.com/Rocigaot/status/138369803885883392 
20/11/2011 22:31:49 , ,138368977125638144 , ,@DePunteirolo @ariasnatalia @CaminoAna eu estou por inducirme un coma etílico ata 2015... ,twitter.com/Rocigaot/status/138368977125638144 
20/11/2011 22:31:18 , ,138368845747470336 , ,Acaba de salir Cayo Lara y ha expresado su apoyo a los profesores a los que se negó el voto por llevar la camiseta de marea verde.. ,twitter.com/Rocigaot/status/138368845747470336 
20/11/2011 22:14:40 , ,138364659462967296 , ,"@Ika80Bcn redios, ika, que luego no duermo! :P ",twitter.com/Rocigaot/status/138364659462967296 
20/11/2011 22:00:51 , ,138361184817659904 , ,@lauralruiz los del Dux van a llamar a Génova de un momento a otro para que les devuelvan a su DJ... ,twitter.com/Rocigaot/status/138361184817659904 
20/11/2011 21:51:24 , ,138358806903128065 , ,@callaquenoveo lo bueno es que podría ir a Intereconomía a discutir contra todos. Sería como una comida familiar pero cobrando... ,twitter.com/Rocigaot/status/138358806903128065 
20/11/2011 21:50:10 , ,138358493752205312 , ,En Génova está sonando 'me sube la bilirrubina'. Tíos con banderas del aguilucho bailando ritmos latinos. #apocalipsisnow ,twitter.com/Rocigaot/status/138358493752205312 
20/11/2011 21:48:30 , ,138358073843662848 , ,Que Nena Daconte le ponga música al himno #primeramedida ,twitter.com/Rocigaot/status/138358073843662848 
20/11/2011 21:43:56 , ,138356924776325120 , ,"En Génova están bailando el 'Saturday night'. Sí, definitivamente hemos vuelto a los 90... #winteriscoming #gensanta ",twitter.com/Rocigaot/status/138356924776325120 
20/11/2011 21:43:11 , ,138356735789371392 , ,"@callaquenoveo quéjate! soy hija, nieta, prima y sobrina de gente que ve Intereconomía. Mañana emigro a Islandia... ",twitter.com/Rocigaot/status/138356735789371392 
20/11/2011 21:25:58 , ,138352403576664065 , ,@lauralruiz Toni Cantó diputado. Miedico da.. ,twitter.com/Rocigaot/status/138352403576664065 
20/11/2011 21:08:48 , ,138348086052388864 , ,@ariasnatalia yo hace tiempo que tengo una instalada a todas horas en la farola que hay frente a mi ventana. No descarto sufrir espionaje ,twitter.com/Rocigaot/status/138348086052388864 
20/11/2011 21:08:15 , ,138347946818277376 , ,"@NoelaReyMendez no sé el nombre porque no es mi estilo, una de esas chungas de verano, rollo DJ del Dux... ",twitter.com/Rocigaot/status/138347946818277376 
20/11/2011 21:05:17 , ,138347198789337088 ,1 ,Soy la única a la que la selección musical de Génova le acrecienta más la sensación de pánico? ,twitter.com/Rocigaot/status/138347198789337088 
20/11/2011 19:09:39 , ,138318098926280705 ,1 ,"Por cierto, fue salir del colegio electoral y esquivar por un pelo que me cagara una gaviota. La leche, pronto empiezan las represalias... ",twitter.com/Rocigaot/status/138318098926280705 
20/11/2011 17:23:29 , ,138291383353081857 , ,Acabo de pasarme pola festa da democracia. Creo que nos meteron garrafón como para estar feitos merda catro anos... ,twitter.com/Rocigaot/status/138291383353081857 
